0, 298
0, 793
0, 781
0, 291
0, 184
0, 710
0, 856
0, 403
0, 55
0, 580
0, 883
0, 543
0, 23
0, 456
0, 870
0, 662
0, 133
0, 325
0, 815
0, 784
0, 269
0, 194
0, 731
0, 858
0, 378
0, 76
0, 604
0, 880
0, 519
0, 11
0, 479
0, 877
0, 639
0, 113
0, 348
0, 579
0, 901
0, 522
0, 24
0, 450
0, 868
0, 667
0, 138
0, 324
0, 814
0, 769
0, 258
0, 196
0, 717
0, 847
0, 383
0, 60
0, 591
0, 887
0, 515
0, 11
0, 475
0, 875
0, 642
0, 117
0, 348
0, 827
0, 754
0, 238
0, 223
0, 742
0, 848
0, 367
0, 97
0, 631
0, 880
0, 491
0, 12
0, 504
0, 879
0, 619
0, 91
0, 373
0, 841
0, 724
0, 206
0, 252
0, 763
0, 828
0, 339
0, 113
0, 656
0, 875
0, 469
0, 16
0, 528
0, 881
0, 597
0, 69
0, 398
0, 850
0, 712
0, 188
0, 269
0, 782
0, 882
0, 616
0, 87
0, 380
0, 840
0, 725
0, 207
0, 248
0, 769
0, 816
0, 332
0, 128
0, 658
0, 871
0, 460
0, 29
0, 542
0, 894
0, 591
0, 62
0, 403
0, 851
0, 707
0, 186
0, 275
0, 781
0, 804
0, 302
0, 150
0, 677
0, 861
0, 429
0, 59
0, 568
0, 887
0, 538
0, 15
0, 466
0, 873
0, 648
0, 112
0, 359
0, 834
0, 743
0, 230
0, 242
0, 759
0, 826
0, 337
0, 124
0, 658
0, 872
0, 451
0, 25
0, 547
0, 883
0, 568
0, 42
0, 433
0, 858
0, 678
0, 145
0, 315
0, 811
0, 757
0, 568
0, 41
0, 426
0, 859
0, 685
0, 155
0, 295
0, 791
0, 785
0, 287
0, 165
0, 700
0, 870
0, 403
0, 54
0, 584
0, 887
0, 543
0, 19
0, 452
0, 867
0, 664
0, 136
0, 318
0, 812
0, 771
0, 260
0, 188
0, 707
0, 848
0, 386
0, 90
0, 610
0, 884
0, 517
0, 10
0, 482
0, 875
0, 632
0, 110
0, 349
0, 830
0, 755
0, 216
0, 232
0, 739
0, 827
0, 370
0, 98
0, 635
0, 883
0, 490
0, 11
0, 505
0, 878
0, 616
0, 88
0, 380
0, 835
0, 730
0, 216
0, 256
0, 755
0, 820
0, 323
0, 77
0, 388
0, 844
0, 719
0, 197
0, 261
0, 778
0, 809
0, 320
0, 136
0, 657
0, 849
0, 458
0, 23
0, 544
0, 887
0, 580
0, 52
0, 414
0, 832
0, 697
0, 175
0, 288
0, 789
0, 797
0, 296
0, 157
0, 677
0, 850
0, 423
0, 42
0, 570
0, 887
0, 555
0, 30
0, 442
0, 864
0, 669
0, 144
0, 316
0, 805
0, 772
0, 269
0, 180
0, 692
0, 848
0, 396
0, 66
0, 598
0, 885
0, 528
0, 12
0, 470
0, 870
0, 637
0, 127
0, 344
0, 843
0, 757
0, 244
0, 219
0, 750
0, 840
0, 371
0, 91
0, 320
0, 808
0, 767
0, 266
0, 198
0, 723
0, 846
0, 388
0, 84
0, 611
0, 895
0, 518
0, 11
0, 475
0, 876
0, 646
0, 114
0, 350
0, 822
0, 752
0, 239
0, 209
0, 739
0, 819
0, 375
0, 97
0, 630
0, 880
0, 493
0, 12
0, 503
0, 883
0, 619
0, 88
0, 377
0, 835
0, 731
0, 201
0, 243
0, 782
0, 826
0, 311
0, 153
0, 677
0, 864
0, 431
0, 36
0, 571
0, 888
0, 551
0, 24
0, 447
0, 866
0, 658
0, 125
0, 340
0, 838
0, 753
0, 249
0, 232
0, 760
0, 829
0, 354
0, 116
0, 644
0, 826
0, 748
0, 233
0, 240
0, 747
0, 827
0, 368
0, 108
0, 636
0, 877
0, 485
0, 13
0, 509
0, 884
0, 616
0, 85
0, 382
0, 834
0, 725
0, 216
0, 244
0, 767
0, 817
0, 332
0, 117
0, 663
0, 872
0, 460
0, 18
0, 535
0, 884
0, 587
0, 62
0, 409
0, 853
0, 699
0, 187
0, 278
0, 794
0, 804
0, 306
0, 157
0, 686
0, 859
0, 428
0, 40
0, 567
0, 889
0, 558
0, 28
0, 438
0, 864
0, 676
0, 151
0, 299
0, 822
0, 789
0, 271
0, 189
0, 713
0, 854
0, 399
0, 66
0, 596
0, 790
0, 789
0, 309
0, 166
0, 699
0, 869
0, 421
0, 41
0, 578
0, 886
0, 548
0, 27
0, 447
0, 870
0, 672
0, 134
0, 321
0, 802
0, 770
0, 248
0, 179
0, 699
0, 844
0, 382
0, 75
0, 605
0, 886
0, 519
0, 12
0, 482
0, 879
0, 636
0, 116
0, 349
0, 827
0, 747
0, 220
0, 228
0, 743
0, 846
0, 350
0, 108
0, 639
0, 876
0, 482
0, 11
0, 515
0, 884
0, 610
0, 80
0, 388
0, 840
0, 726
0, 183
0, 257
0, 774
0, 826
0, 316
0, 133
0, 663
0, 871
0, 451
0, 22
0, 545
0, 897
0, 815
0, 342
0, 128
0, 672
0, 870
0, 457
0, 21
0, 539
0, 885
0, 582
0, 58
0, 409
0, 845
0, 702
0, 178
0, 283
0, 784
0, 798
0, 303
0, 150
0, 700
0, 845
0, 425
0, 40
0, 567
0, 887
0, 556
0, 31
0, 445
0, 868
0, 671
0, 142
0, 326
0, 807
0, 762
0, 257
0, 205
0, 706
0, 850
0, 380
0, 80
0, 619
0, 880
0, 500
0, 10
0, 509
0, 872
0, 617
0, 84
0, 393
0, 845
0, 704
0, 186
0, 272
0, 781
0, 796
0, 307
0, 157
0, 686
0, 862
0, 416
0, 55
0, 583
0, 883
0, 531
0, 286
0, 172
0, 702
0, 875
0, 409
0, 57
0, 585
0, 886
0, 540
0, 22
0, 457
0, 879
0, 666
0, 130
0, 342
0, 801
0, 770
0, 254
0, 193
0, 728
0, 845
0, 381
0, 83
0, 613
0, 886
0, 508
0, 11
0, 494
0, 881
0, 631
0, 103
0, 365
0, 852
0, 740
0, 222
0, 240
0, 763
0, 823
0, 347
0, 115
0, 644
0, 876
0, 473
0, 13
0, 522
0, 885
0, 603
0, 71
0, 394
0, 846
0, 722
0, 192
0, 252
0, 768
0, 812
0, 318
0, 139
0, 669
0, 868
0, 441
0, 23
0, 554
0, 882
0, 571
0, 54
0, 143
0, 673
0, 863
0, 443
0, 27
0, 551
0, 884
0, 574
0, 42
0, 421
0, 850
0, 688
0, 150
0, 298
0, 791
0, 769
0, 290
0, 158
0, 696
0, 855
0, 415
0, 52
0, 580
0, 886
0, 545
0, 22
0, 460
0, 872
0, 665
0, 120
0, 329
0, 808
0, 765
0, 255
0, 195
0, 728
0, 842
0, 381
0, 82
0, 612
0, 883
0, 510
0, 15
0, 485
0, 880
0, 635
0, 114
0, 376
0, 822
0, 732
0, 232
0, 238
0, 749
0, 830
0, 354
0, 109
0, 640
0, 878
0, 484
0, 11
0, 508
0, 882
0, 602
0, 73
0, 389
0, 639
0, 877
0, 484
0, 13
0, 511
0, 882
0, 610
0, 79
0, 372
0, 846
0, 726
0, 188
0, 258
0, 778
0, 793
0, 330
0, 127
0, 662
0, 870
0, 456
0, 19
0, 541
0, 885
0, 584
0, 61
0, 223
0, 326
0, 102
0, 577
0, 781
0, 423
0, 17
0, 485
0, 784
0, 512
0, 29
0, 383
0, 763
0, 600
0, 131
0, 295
0, 721
0, 682
0, 226
0, 200
0, 661
0, 737
0, 324
0, 104
0, 582
0, 783
0, 427
0, 28
0, 491
0, 783
0, 514
0, 38
0, 394
0, 767
0, 604
0, 127
0, 297
0, 723
0, 677
0, 226
0, 8
0, 479
0, 786
0, 509
0, 29
0, 401
0, 771
0, 598
0, 120
0, 307
0, 727
0, 671
0, 214
0, 206
0, 673
0, 711
0, 306
0, 107
0, 598
0, 761
0, 404
0, 26
0, 502
0, 784
0, 495
0, 16
0, 419
0, 773
0, 571
0, 96
0, 332
0, 749
0, 649
0, 179
0, 254
0, 702
0, 703
0, 262
0, 160
0, 637
0, 751
0, 347
0, 79
0, 564
0, 776
0, 432
0, 13
0, 488
0, 787
0, 517
0, 50
0, 404
0, 784
0, 591
0, 117
0, 313
0, 732
0, 663
0, 196
0, 231
0, 676
0, 728
0, 284
0, 142
0, 638
0, 779
0, 608
0, 132
0, 291
0, 722
0, 682
0, 228
0, 195
0, 657
0, 734
0, 328
0, 103
0, 588
0, 781
0, 415
0, 18
0, 480
0, 764
0, 512
0, 36
0, 395
0, 768
0, 603
0, 124
0, 298
0, 732
0, 675
0, 228
0, 200
0, 686
0, 729
0, 311
0, 109
0, 590
0, 767
0, 412
0, 24
0, 500
0, 785
0, 507
0, 28
0, 408
0, 768
0, 600
0, 119
0, 300
0, 719
0, 654
0, 205
0, 227
0, 679
0, 727
0, 308
0, 120
0, 600
0, 772
0, 402
0, 32
0, 508
0, 781
0, 491
0, 22
0, 407
0, 780
0, 589
0, 345
0, 83
0, 564
0, 779
0, 440
0, 13
0, 473
0, 781
0, 537
0, 49
0, 379
0, 764
0, 616
0, 138
0, 286
0, 716
0, 686
0, 236
0, 185
0, 655
0, 746
0, 333
0, 95
0, 570
0, 773
0, 440
0, 13
0, 482
0, 770
0, 524
0, 43
0, 379
0, 767
0, 608
0, 131
0, 292
0, 722
0, 684
0, 227
0, 196
0, 664
0, 737
0, 324
0, 107
0, 584
0, 773
0, 418
0, 20
0, 508
0, 784
0, 512
0, 33
0, 399
0, 769
0, 601
0, 121
0, 304
0, 736
0, 673
0, 223
0, 206
0, 652
0, 710
0, 312
0, 112
0, 367
0, 758
0, 629
0, 149
0, 271
0, 709
0, 699
0, 248
0, 176
0, 660
0, 751
0, 330
0, 95
0, 565
0, 777
0, 437
0, 11
0, 471
0, 784
0, 534
0, 48
0, 384
0, 754
0, 614
0, 134
0, 271
0, 713
0, 691
0, 236
0, 180
0, 651
0, 745
0, 334
0, 93
0, 573
0, 778
0, 428
0, 14
0, 478
0, 783
0, 526
0, 41
0, 393
0, 772
0, 602
0, 127
0, 290
0, 726
0, 670
0, 213
0, 216
0, 674
0, 727
0, 296
0, 135
0, 600
0, 762
0, 391
0, 61
0, 545
0, 783
0, 461
0, 21
0, 450
0, 783
0, 723
0, 292
0, 136
0, 608
0, 765
0, 390
0, 47
0, 510
0, 760
0, 472
0, 24
0, 429
0, 777
0, 570
0, 92
0, 335
0, 744
0, 652
0, 188
0, 250
0, 690
0, 713
0, 274
0, 124
0, 612
0, 775
0, 366
0, 58
0, 539
0, 782
0, 469
0, 11
0, 444
0, 780
0, 559
0, 81
0, 343
0, 747
0, 638
0, 165
0, 240
0, 713
0, 693
0, 267
0, 165
0, 633
0, 755
0, 365
0, 66
0, 545
0, 784
0, 458
0, 9
0, 444
0, 783
0, 545
0, 73
0, 361
0, 767
0, 632
0, 176
0, 261
0, 702
0, 702
0, 256
0, 18
0, 428
0, 774
0, 566
0, 88
0, 364
0, 742
0, 630
0, 166
0, 261
0, 706
0, 698
0, 255
0, 175
0, 644
0, 749
0, 342
0, 96
0, 571
0, 765
0, 424
0, 20
0, 505
0, 790
0, 516
0, 27
0, 408
0, 772
0, 581
0, 102
0, 328
0, 744
0, 653
0, 180
0, 244
0, 691
0, 706
0, 267
0, 156
0, 643
0, 755
0, 356
0, 83
0, 568
0, 778
0, 431
0, 12
0, 486
0, 786
0, 514
0, 31
0, 400
0, 765
0, 587
0, 124
0, 316
0, 738
0, 650
0, 204
0, 230
0, 685
0, 714
0, 282
0, 148
0, 625
0, 766
0, 585
0, 111
0, 326
0, 752
0, 660
0, 204
0, 217
0, 675
0, 728
0, 301
0, 122
0, 603
0, 772
0, 406
0, 34
0, 505
0, 775
0, 484
0, 18
0, 420
0, 790
0, 575
0, 104
0, 326
0, 739
0, 660
0, 193
0, 230
0, 686
0, 723
0, 288
0, 136
0, 614
0, 756
0, 378
0, 47
0, 522
0, 768
0, 470
0, 11
0, 438
0, 780
0, 569
0, 88
0, 341
0, 747
0, 653
0, 180
0, 243
0, 696
0, 712
0, 276
0, 144
0, 617
0, 757
0, 370
0, 56
0, 540
0, 781
0, 465
0, 10
0, 449
0, 784
0, 562
0, 289
0, 128
0, 619
0, 745
0, 380
0, 58
0, 540
0, 783
0, 456
0, 9
0, 460
0, 782
0, 531
0, 59
0, 381
0, 759
0, 603
0, 143
0, 298
0, 743
0, 679
0, 216
0, 207
0, 669
0, 730
0, 303
0, 127
0, 604
0, 770
0, 386
0, 51
0, 530
0, 761
0, 456
0, 21
0, 445
0, 803
0, 546
0, 61
0, 370
0, 760
0, 623
0, 139
0, 283
0, 723
0, 690
0, 220
0, 210
0, 678
0, 742
0, 309
0, 117
0, 605
0, 766
0, 393
0, 38
0, 526
0, 783
0, 475
0, 12
0, 445
0, 780
0, 550
0, 72
0, 364
0, 753
0, 0
0, 469
0, 790
0, 532
0, 46
0, 383
0, 764
0, 615
0, 135
0, 289
0, 721
0, 677
0, 229
0, 195
0, 661
0, 737
0, 316
0, 110
0, 600
0, 768
0, 395
0, 38
0, 524
0, 784
0, 476
0, 12
0, 442
0, 780
0, 562
0, 80
0, 354
0, 765
0, 621
0, 170
0, 280
0, 714
0, 692
0, 243
0, 188
0, 656
0, 741
0, 322
0, 111
0, 589
0, 768
0, 399
0, 34
0, 511
0, 780
0, 479
0, 8
0, 434
0, 802
0, 568
0, 74
0, 354
0, 758
0, 636
0, 158
0, 265
0, 710
0, 704
0, 239
0, 183
0, 652
0, 637
0, 158
0, 266
0, 706
0, 701
0, 255
0, 172
0, 640
0, 755
0, 354
0, 78
0, 565
0, 777
0, 442
0, 14
0, 478
0, 784
0, 533
0, 52
0, 382
0, 762
0, 616
0, 141
0, 284
0, 716
0, 690
0, 231
0, 184
0, 639
0, 740
0, 333
0, 104
0, 583
0, 791
0, 427
0, 16
0, 488
0, 785
0, 520
0, 39
0, 392
0, 768
0, 606
0, 124
0, 294
0, 728
0, 663
0, 219
0, 186
0, 678
0, 738
0, 315
0, 114
0, 592
0, 770
0, 406
0, 25
0, 492
0, 787
0, 503
0, 21
0, 407
0, 770
0, 579
0, 126
0, 48
0, 529
0, 779
0, 476
0, 12
0, 435
0, 779
0, 569
0, 84
0, 325
0, 755
0, 644
0, 182
0, 252
0, 689
0, 706
0, 268
0, 156
0, 631
0, 756
0, 367
0, 63
0, 542
0, 776
0, 454
0, 15
0, 457
0, 795
0, 540
0, 82
0, 363
0, 758
0, 631
0, 161
0, 263
0, 705
0, 700
0, 255
0, 173
0, 638
0, 752
0, 352
0, 83
0, 558
0, 780
0, 445
0, 0
0, 470
0, 785
0, 532
0, 51
0, 378
0, 762
0, 618
0, 141
0, 280
0, 715
0, 693
0, 236
0, 173
0, 643
0, 744
0, 335
0, 98
0, 580
0, 746
0, 651
0, 182
0, 239
0, 695
0, 715
0, 272
0, 151
0, 639
0, 762
0, 357
0, 62
0, 565
0, 777
0, 438
0, 13
0, 479
0, 784
0, 520
0, 42
0, 402
0, 763
0, 598
0, 119
0, 294
0, 729
0, 680
0, 198
0, 238
0, 680
0, 719
0, 288
0, 142
0, 618
0, 761
0, 372
0, 69
0, 552
0, 783
0, 456
0, 12
0, 478
0, 791
0, 536
0, 46
0, 391
0, 767
0, 606
0, 124
0, 300
0, 728
0, 670
0, 210
0, 206
0, 675
0, 728
0, 290
0, 146
0, 608
0, 744
0, 384
0, 50
0, 536
0, 783
0, 462
0, 240
0, 186
0, 653
0, 750
0, 335
0, 93
0, 565
0, 766
0, 436
0, 21
0, 497
0, 781
0, 523
0, 41
0, 389
0, 766
0, 609
0, 130
0, 292
0, 720
0, 682
0, 228
0, 201
0, 658
0, 736
0, 328
0, 90
0, 590
0, 779
0, 417
0, 18
0, 493
0, 784
0, 514
0, 34
0, 399
0, 766
0, 599
0, 114
0, 303
0, 737
0, 674
0, 198
0, 208
0, 672
0, 732
0, 307
0, 118
0, 596
0, 770
0, 404
0, 28
0, 502
0, 786
0, 504
0, 21
0, 421
0, 756
0, 588
0, 117
0, 316
0, 737
0, 668
0, 199
0, 220
0, 446
0, 781
0, 556
0, 84
0, 362
0, 740
0, 627
0, 169
0, 252
0, 703
0, 704
0, 261
0, 162
0, 637
0, 751
0, 360
0, 64
0, 552
0, 783
0, 454
0, 22
0, 449
0, 770
0, 546
0, 72
0, 362
0, 754
0, 629
0, 158
0, 266
0, 706
0, 700
0, 255
0, 174
0, 642
0, 748
0, 361
0, 72
0, 560
0, 774
0, 436
0, 9
0, 476
0, 783
0, 530
0, 54
0, 378
0, 759
0, 618
0, 142
0, 274
0, 723
0, 689
0, 229
0, 180
0, 645
0, 729
0, 331
0, 95
0, 575
0, 778
0, 431
0, 13
0, 480
0, 785
0, 727
0, 302
0, 128
0, 595
0, 759
0, 398
0, 28
0, 517
0, 784
0, 488
0, 16
0, 424
0, 775
0, 579
0, 111
0, 332
0, 746
0, 658
0, 202
0, 222
0, 684
0, 715
0, 297
0, 144
0, 618
0, 762
0, 375
0, 61
0, 539
0, 781
0, 458
0, 12
0, 458
0, 784
0, 534
0, 61
0, 374
0, 761
0, 606
0, 122
0, 297
0, 730
0, 674
0, 209
0, 214
0, 673
0, 725
0, 293
0, 129
1, 572
1, 655
1, 291
1, 98
1, 512
1, 683
1, 382
1, 15
1, 436
1, 688
1, 459
1, 33
1, 355
1, 676
1, 546
1, 106
1, 78
1, 482
1, 674
1, 417
1, 8
1, 410
1, 684
1, 486
1, 59
1, 323
1, 664
1, 553
1, 142
1, 236
1, 614
1, 619
1, 238
1, 143
1, 561
1, 659
1, 321
1, 71
1, 499
1, 683
1, 396
1, 12
1, 419
1, 688
1, 476
1, 52
1, 340
1, 670
1, 547
1, 132
1, 255
1, 622
1, 598
1, 214
1, 170
1, 580
1, 649
1, 293
1, 90
1, 515
1, 678
1, 379
1, 18
1, 437
1, 701
1, 440
1, 29
1, 346
1, 676
1, 524
1, 114
1, 271
1, 640
1, 598
1, 193
1, 184
1, 592
1, 641
1, 285
1, 101
1, 528
1, 661
1, 572
1, 165
1, 218
1, 615
1, 629
1, 249
1, 134
1, 550
1, 672
1, 337
1, 51
1, 471
1, 686
1, 416
1, 1
1, 400
1, 675
1, 495
1, 69
1, 317
1, 662
1, 564
1, 149
1, 232
1, 622
1, 618
1, 228
1, 146
1, 563
1, 664
1, 310
1, 68
1, 486
1, 679
1, 400
1, 9
1, 422
1, 690
1, 468
1, 33
1, 350
1, 677
1, 528
1, 105
1, 270
1, 640
1, 584
1, 162
1, 184
1, 612
1, 632
1, 259
1, 125
1, 550
1, 665
1, 334
1, 52
1, 487
1, 689
1, 404
1, 13
1, 419
1, 686
1, 470
1, 33
1, 121
1, 543
1, 672
1, 349
1, 40
1, 467
1, 688
1, 428
1, 14
1, 374
1, 646
1, 507
1, 73
1, 302
1, 651
1, 577
1, 164
1, 218
1, 613
1, 633
1, 248
1, 131
1, 551
1, 668
1, 341
1, 59
1, 474
1, 687
1, 424
1, 12
1, 403
1, 683
1, 496
1, 66
1, 322
1, 664
1, 562
1, 144
1, 236
1, 625
1, 624
1, 231
1, 149
1, 571
1, 670
1, 331
1, 76
1, 483
1, 682
1, 400
1, 13
1, 416
1, 686
1, 479
1, 51
1, 336
1, 658
1, 553
1, 140
1, 250
1, 627
1, 614
1, 232
1, 164
1, 578
1, 682
1, 513
1, 88
1, 295
1, 651
1, 578
1, 175
1, 209
1, 600
1, 639
1, 262
1, 125
1, 554
1, 674
1, 347
1, 42
1, 469
1, 687
1, 422
1, 13
1, 390
1, 679
1, 502
1, 75
1, 304
1, 666
1, 579
1, 165
1, 225
1, 625
1, 627
1, 239
1, 142
1, 560
1, 663
1, 324
1, 61
1, 489
1, 678
1, 400
1, 11
1, 402
1, 686
1, 488
1, 51
1, 325
1, 648
1, 559
1, 142
1, 239
1, 627
1, 620
1, 225
1, 153
1, 579
1, 657
1, 311
1, 52
1, 500
1, 694
1, 392
1, 8
1, 419
1, 685
1, 473
1, 269
1, 110
1, 528
1, 673
1, 358
1, 3
1, 459
1, 692
1, 437
1, 15
1, 380
1, 677
1, 512
1, 89
1, 293
1, 654
1, 582
1, 172
1, 204
1, 604
1, 637
1, 257
1, 120
1, 549
1, 655
1, 342
1, 47
1, 474
1, 684
1, 424
1, 11
1, 400
1, 684
1, 486
1, 61
1, 332
1, 667
1, 554
1, 128
1, 254
1, 648
1, 622
1, 199
1, 182
1, 582
1, 647
1, 279
1, 103
1, 532
1, 675
1, 354
1, 30
1, 467
1, 682
1, 424
1, 24
1, 383
1, 690
1, 478
1, 60
1, 326
1, 663
1, 558
1, 136
1, 251
1, 452
1, 688
1, 446
1, 23
1, 359
1, 680
1, 538
1, 110
1, 281
1, 643
1, 587
1, 182
1, 198
1, 602
1, 639
1, 268
1, 123
1, 541
1, 668
1, 352
1, 36
1, 475
1, 687
1, 416
1, 12
1, 383
1, 682
1, 508
1, 82
1, 304
1, 655
1, 574
1, 162
1, 218
1, 605
1, 633
1, 247
1, 132
1, 555
1, 677
1, 335
1, 53
1, 477
1, 684
1, 418
1, 9
1, 399
1, 683
1, 494
1, 70
1, 316
1, 656
1, 565
1, 157
1, 230
1, 622
1, 621
1, 234
1, 150
1, 552
1, 657
1, 317
1, 68
1, 496
1, 683
1, 396
1, 189
1, 199
1, 599
1, 636
1, 284
1, 124
1, 533
1, 670
1, 361
1, 28
1, 457
1, 688
1, 437
1, 16
1, 384
1, 674
1, 515
1, 78
1, 293
1, 656
1, 582
1, 170
1, 221
1, 604
1, 635
1, 257
1, 127
1, 550
1, 668
1, 340
1, 46
1, 476
1, 680
1, 428
1, 25
1, 402
1, 681
1, 511
1, 87
1, 316
1, 659
1, 569
1, 158
1, 226
1, 617
1, 627
1, 242
1, 136
1, 558
1, 663
1, 327
1, 63
1, 491
1, 694
1, 398
1, 22
1, 408
1, 683
1, 487
1, 59
1, 330
1, 666
1, 556
1, 138
1, 246
1, 444
1, 693
1, 445
1, 25
1, 373
1, 674
1, 522
1, 99
1, 285
1, 648
1, 587
1, 181
1, 211
1, 603
1, 636
1, 269
1, 109
1, 539
1, 672
1, 360
1, 32
1, 463
1, 689
1, 430
1, 12
1, 390
1, 682
1, 502
1, 70
1, 307
1, 658
1, 568
1, 148
1, 231
1, 637
1, 618
1, 211
1, 163
1, 573
1, 654
1, 302
1, 82
1, 512
1, 682
1, 376
1, 19
1, 446
1, 688
1, 445
1, 20
1, 378
1, 696
1, 513
1, 93
1, 306
1, 651
1, 572
1, 159
1, 230
1, 624
1, 620
1, 226
1, 156
1, 567
1, 658
1, 516
1, 78
1, 291
1, 649
1, 583
1, 173
1, 205
1, 606
1, 639
1, 264
1, 124
1, 544
1, 672
1, 344
1, 44
1, 479
1, 690
1, 408
1, 20
1, 394
1, 683
1, 502
1, 75
1, 312
1, 659
1, 567
1, 159
1, 230
1, 617
1, 604
1, 253
1, 135
1, 558
1, 669
1, 326
1, 62
1, 483
1, 683
1, 410
1, 14
1, 406
1, 684
1, 486
1, 57
1, 323
1, 663
1, 564
1, 134
1, 240
1, 627
1, 629
1, 228
1, 155
1, 568
1, 657
1, 312
1, 73
1, 503
1, 682
1, 396
1, 9
1, 416
1, 690
1, 483
1, 60
1, 79
1, 302
1, 655
1, 572
1, 170
1, 203
1, 592
1, 629
1, 249
1, 130
1, 551
1, 667
1, 334
1, 51
1, 482
1, 686
1, 417
1, 11
1, 397
1, 684
1, 498
1, 67
1, 318
1, 661
1, 561
1, 151
1, 231
1, 619
1, 623
1, 236
1, 145
1, 566
1, 662
1, 321
1, 58
1, 495
1, 680
1, 396
1, 25
1, 397
1, 691
1, 499
1, 53
1, 330
1, 666
1, 553
1, 136
1, 246
1, 630
1, 612
1, 216
1, 162
1, 581
1, 639
1, 294
1, 78
1, 501
1, 686
1, 395
1, 13
1, 426
1, 683
1, 470
1, 45
1, 349
1, 686
1, 428
1, 23
1, 394
1, 685
1, 506
1, 72
1, 311
1, 656
1, 569
1, 157
1, 227
1, 619
1, 624
1, 234
1, 141
1, 561
1, 665
1, 336
1, 60
1, 488
1, 684
1, 407
1, 9
1, 406
1, 683
1, 488
1, 62
1, 323
1, 663
1, 552
1, 148
1, 248
1, 625
1, 619
1, 233
1, 155
1, 568
1, 670
1, 316
1, 72
1, 499
1, 681
1, 395
1, 12
1, 424
1, 685
1, 473
1, 44
1, 344
1, 670
1, 558
1, 140
1, 263
1, 632
1, 633
1, 218
1, 166
1, 578
1, 652
1, 301
1, 82
1, 510
1, 682
1, 383
1, 16
1, 177
1, 625
1, 637
1, 245
1, 135
1, 556
1, 665
1, 322
1, 64
1, 493
1, 686
1, 392
1, 6
1, 436
1, 679
1, 472
1, 31
1, 353
1, 664
1, 538
1, 111
1, 279
1, 642
1, 589
1, 184
1, 202
1, 603
1, 637
1, 253
1, 136
1, 561
1, 659
1, 327
1, 56
1, 491
1, 669
1, 405
1, 12
1, 413
1, 684
1, 475
1, 45
1, 344
1, 666
1, 541
1, 118
1, 263
1, 652
1, 600
1, 202
1, 187
1, 594
1, 639
1, 267
1, 114
1, 540
1, 670
1, 345
1, 40
1, 476
1, 676
1, 409
1, 8
1, 408
1, 692
1, 649
